date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:59:16	98263/98263	---M-Z	200	added ('OK')	text/html	etag:%221712346463%22	https://www.dea.gov/fugitives/nemesio-oseguera-cervantes	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/nemesio-oseguera-cervantes.html	(from )
16:59:17	688/688	---M-Z	200	added ('OK')	text/plain	date:Thu,%2001%20Feb%202024%2021:56:11%20GMT	https://www.dea.gov/robots.txt		(from )
16:59:17	4779/4779	---M-Z	200	added ('OK')	application/javascript	etag:%22018e0c4722185d16d75ff4b43e69f1f2%22	https://s.pinimg.com/ct/core.js	E:/Paginas%20WEB/DEA%202/s.pinimg.com/ct/core.js	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:18	33762/33762	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.dea.gov/sites/default/files/2021-04/usdea_logo.png	E:/Paginas%20WEB/DEA%202/www.dea.gov/sites/default/files/2021-04/usdea_logo.png	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:18	2328/2328	---M--	200	added ('OK')	image/png	date:Wed,%2010%20Jan%202024%2015:56:41%20GMT	https://www.dea.gov/themes/custom/ohana/src/favicon.png	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/custom/ohana/src/favicon.png	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:18	1035/1035	---M-Z	200	added ('OK')	text/css	date:Mon,%2030%20Oct%202023%2022:35:26%20GMT	https://www.dea.gov/themes/contrib/stable/css/system/components/ajax-progress.module.css?sbfrb8	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/contrib/stable/css/system/components/ajax-progress.modulee71b.css	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:18	484/484	---M-Z	200	added ('OK')	text/css	date:Mon,%2030%20Oct%202023%2022:34:54%20GMT	https://www.dea.gov/themes/contrib/stable/css/system/components/align.module.css?sbfrb8	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/contrib/stable/css/system/components/align.modulee71b.css	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:18	611/611	---M-Z	200	added ('OK')	text/css	date:Mon,%2030%20Oct%202023%2022:34:23%20GMT	https://www.dea.gov/themes/contrib/stable/css/system/components/autocomplete-loading.module.css?sbfrb8	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/contrib/stable/css/system/components/autocomplete-loading.modulee71b.css	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:19	95/95	---M-Z	200	added ('OK')	text/css	date:Mon,%2030%20Oct%202023%2022:35:26%20GMT	https://www.dea.gov/themes/contrib/stable/css/system/components/fieldgroup.module.css?sbfrb8	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/contrib/stable/css/system/components/fieldgroup.modulee71b.css	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:19	222/222	---M-Z	200	added ('OK')	text/css	date:Mon,%2030%20Oct%202023%2022:35:26%20GMT	https://www.dea.gov/themes/contrib/stable/css/system/components/container-inline.module.css?sbfrb8	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/contrib/stable/css/system/components/container-inline.modulee71b.css	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:19	306/306	---M-Z	200	added ('OK')	text/css	date:Mon,%2030%20Oct%202023%2022:36:00%20GMT	https://www.dea.gov/themes/contrib/stable/css/system/components/clearfix.module.css?sbfrb8	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/contrib/stable/css/system/components/clearfix.modulee71b.css	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:19	104/104	---M-Z	200	added ('OK')	text/css	date:Mon,%2030%20Oct%202023%2022:34:23%20GMT	https://www.dea.gov/themes/contrib/stable/css/system/components/details.module.css?sbfrb8	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/contrib/stable/css/system/components/details.modulee71b.css	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:20	1359/1359	---M-Z	200	added ('OK')	text/css	date:Mon,%2030%20Oct%202023%2022:34:54%20GMT	https://www.dea.gov/themes/contrib/stable/css/system/components/hidden.module.css?sbfrb8	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/contrib/stable/css/system/components/hidden.modulee71b.css	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:20	285/285	---M-Z	200	added ('OK')	text/css	date:Mon,%2030%20Oct%202023%2022:34:54%20GMT	https://www.dea.gov/themes/contrib/stable/css/system/components/item-list.module.css?sbfrb8	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/contrib/stable/css/system/components/item-list.modulee71b.css	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:20	402/402	---M-Z	200	added ('OK')	text/css	date:Mon,%2030%20Oct%202023%2022:35:26%20GMT	https://www.dea.gov/themes/contrib/stable/css/system/components/js.module.css?sbfrb8	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/contrib/stable/css/system/components/js.modulee71b.css	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:20	96/96	---M-Z	200	added ('OK')	text/css	date:Mon,%2030%20Oct%202023%2022:34:54%20GMT	https://www.dea.gov/themes/contrib/stable/css/system/components/nowrap.module.css?sbfrb8	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/contrib/stable/css/system/components/nowrap.modulee71b.css	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:21	95/95	---M-Z	200	added ('OK')	text/css	date:Mon,%2030%20Oct%202023%2022:35:26%20GMT	https://www.dea.gov/themes/contrib/stable/css/system/components/position-container.module.css?sbfrb8	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/contrib/stable/css/system/components/position-container.modulee71b.css	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:21	826/826	---M-Z	200	added ('OK')	text/css	date:Mon,%2030%20Oct%202023%2022:36:00%20GMT	https://www.dea.gov/themes/contrib/stable/css/system/components/progress.module.css?sbfrb8	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/contrib/stable/css/system/components/progress.modulee71b.css	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:21	274/274	---M-Z	200	added ('OK')	text/css	date:Mon,%2030%20Oct%202023%2022:35:26%20GMT	https://www.dea.gov/themes/contrib/stable/css/system/components/reset-appearance.module.css?sbfrb8	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/contrib/stable/css/system/components/reset-appearance.modulee71b.css	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:21	270/270	---M-Z	200	added ('OK')	text/css	date:Mon,%2030%20Oct%202023%2022:36:00%20GMT	https://www.dea.gov/themes/contrib/stable/css/system/components/resize.module.css?sbfrb8	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/contrib/stable/css/system/components/resize.modulee71b.css	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:21	163/163	---M-Z	200	added ('OK')	text/css	date:Mon,%2030%20Oct%202023%2022:35:26%20GMT	https://www.dea.gov/themes/contrib/stable/css/system/components/sticky-header.module.css?sbfrb8	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/contrib/stable/css/system/components/sticky-header.modulee71b.css	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:22	742/742	---M-Z	200	added ('OK')	text/css	date:Mon,%2030%20Oct%202023%2022:35:26%20GMT	https://www.dea.gov/themes/contrib/stable/css/system/components/system-status-counter.css?sbfrb8	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/contrib/stable/css/system/components/system-status-countere71b.css	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:22	557/557	---M-Z	200	added ('OK')	text/css	date:Mon,%2030%20Oct%202023%2022:34:54%20GMT	https://www.dea.gov/themes/contrib/stable/css/system/components/system-status-report-counters.css?sbfrb8	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/contrib/stable/css/system/components/system-status-report-counterse71b.css	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:22	255/255	---M-Z	200	added ('OK')	text/css	date:Mon,%2030%20Oct%202023%2022:36:00%20GMT	https://www.dea.gov/themes/contrib/stable/css/system/components/system-status-report-general-info.css?sbfrb8	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/contrib/stable/css/system/components/system-status-report-general-infoe71b.css	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:22	1840/1840	---M-Z	200	added ('OK')	text/css	date:Mon,%2030%20Oct%202023%2022:36:00%20GMT	https://www.dea.gov/themes/contrib/stable/css/system/components/tabledrag.module.css?sbfrb8	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/contrib/stable/css/system/components/tabledrag.modulee71b.css	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:23	373/373	---M-Z	200	added ('OK')	text/css	date:Mon,%2030%20Oct%202023%2022:35:26%20GMT	https://www.dea.gov/themes/contrib/stable/css/system/components/tablesort.module.css?sbfrb8	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/contrib/stable/css/system/components/tablesort.modulee71b.css	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:23	478/478	---M-Z	200	added ('OK')	text/css	date:Mon,%2030%20Oct%202023%2022:36:00%20GMT	https://www.dea.gov/themes/contrib/stable/css/system/components/tree-child.module.css?sbfrb8	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/contrib/stable/css/system/components/tree-child.modulee71b.css	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:23	546/546	---M-Z	200	added ('OK')	text/css	date:Sat,%2023%20Jul%202022%2014:50:37%20GMT	https://www.dea.gov/modules/contrib/extlink/extlink.css?sbfrb8	E:/Paginas%20WEB/DEA%202/www.dea.gov/modules/contrib/extlink/extlinke71b.css	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:24	28799/28799	---M-Z	200	added ('OK')	text/css	etag:%2263b6d8f9-1277%22	http://cdnjs.cloudflare.com/ajax/libs/jQuery.mmenu/9.3.0/mmenu.min.css	E:/Paginas%20WEB/DEA%202/cdnjs.cloudflare.com/ajax/libs/jQuery.mmenu/9.3.0/mmenu.min.css	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:24	417057/417057	---M-Z	200	added ('OK')	text/css	date:Sat,%2023%20Jul%202022%2014:50:37%20GMT	https://www.dea.gov/themes/custom/ohana/dist/css/uswds.min.css?sbfrb8	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/custom/ohana/dist/css/uswds.mine71b.css	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:24	1561739/1561739	---M-Z	200	added ('OK')	text/css	date:Thu,%2004%20Apr%202024%2020:50:21%20GMT	https://www.dea.gov/themes/custom/ohana/dist/css/styles.css?sbfrb8	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/custom/ohana/dist/css/stylese71b.css	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:24	7234/7234	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2023%20Jul%202022%2014:50:35%20GMT	https://www.dea.gov/core/assets/vendor/modernizr/modernizr.min.js?v=3.11.7	E:/Paginas%20WEB/DEA%202/www.dea.gov/core/assets/vendor/modernizr/modernizr.minad3d.js	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:25	1468161/1468161	---MCZ	200	added ('OK')	application/javascript	etag:W/%2278cdcbfac5817d1dca139718d1b9a8f5%22	https://use.fontawesome.com/releases/v6.4.0/js/all.js	E:/Paginas%20WEB/DEA%202/use.fontawesome.com/releases/v6.4.0/js/all.js	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:25	27539/27539	---MCZ	200	added ('OK')	application/javascript	etag:W/%221477a030afbffc7eaa9ab16aa87377ff%22	https://use.fontawesome.com/releases/v6.4.0/js/v4-shims.js	E:/Paginas%20WEB/DEA%202/use.fontawesome.com/releases/v6.4.0/js/v4-shims.js	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:25	176/176	---M--	200	added ('OK')	image/png	date:Sat,%2023%20Jul%202022%2014:50:38%20GMT	https://www.dea.gov/themes/custom/ohana/dist/img/us_flag_small.png	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/custom/ohana/dist/img/us_flag_small.png	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:25	116438/116438	---M-Z	200	added ('OK')	text/html	etag:%221712345706%22	https://www.dea.gov/fugitives/all	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all.html	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:25	4513/4513	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.dea.gov/sites/default/files/2020-03/cervantes%5B1%5D.jpg	E:/Paginas%20WEB/DEA%202/www.dea.gov/sites/default/files/2020-03/cervantes[1].jpg	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:25	1000/1000	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2019:07:03%20GMT	https://www.dea.gov/themes/custom/ohana/dist/img/share_facebook2x.png	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/custom/ohana/dist/img/share_facebook2x.png	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:26	1397/1397	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Feb%202024%2021:47:43%20GMT	https://www.dea.gov/themes/custom/ohana/dist/img/dea-x-icon-bottom.png	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/custom/ohana/dist/img/dea-x-icon-bottom.png	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:26	1699/1699	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2019:07:03%20GMT	https://www.dea.gov/themes/custom/ohana/dist/img/share_email2x.png	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/custom/ohana/dist/img/share_email2x.png	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:26	87533/87533	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2001%20Feb%202024%2021:56:11%20GMT	https://www.dea.gov/core/assets/vendor/jquery/jquery.min.js?v=3.7.1	E:/Paginas%20WEB/DEA%202/www.dea.gov/core/assets/vendor/jquery/jquery.mind734.js	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:26	1357/1357	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2023%20Jul%202022%2014:50:35%20GMT	https://www.dea.gov/core/assets/vendor/once/once.min.js?v=1.0.1	E:/Paginas%20WEB/DEA%202/www.dea.gov/core/assets/vendor/once/once.minf700.js	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:27	691/691	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2030%20Oct%202023%2022:35:59%20GMT	https://www.dea.gov/core/misc/drupalSettingsLoader.js?v=10.2.4	E:/Paginas%20WEB/DEA%202/www.dea.gov/core/misc/drupalSettingsLoaderbe28.js	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:27	21063/21063	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2007%20Mar%202024%2023:40:31%20GMT	https://www.dea.gov/core/misc/drupal.js?v=10.2.4	E:/Paginas%20WEB/DEA%202/www.dea.gov/core/misc/drupalbe28.js	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:27	960/960	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2030%20Oct%202023%2022:34:22%20GMT	https://www.dea.gov/core/misc/drupal.init.js?v=10.2.4	E:/Paginas%20WEB/DEA%202/www.dea.gov/core/misc/drupal.initbe28.js	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:27	1488/1488	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2030%20Oct%202023%2022:35:25%20GMT	https://www.dea.gov/core/misc/debounce.js?v=10.2.4	E:/Paginas%20WEB/DEA%202/www.dea.gov/core/misc/debouncebe28.js	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:28	6054/6054	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2001%20Feb%202024%2021:56:11%20GMT	https://www.dea.gov/core/assets/vendor/tabbable/index.umd.min.js?v=6.2.0	E:/Paginas%20WEB/DEA%202/www.dea.gov/core/assets/vendor/tabbable/index.umd.min0559.js	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:28	548/548	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2006%20Apr%202024%2022:59:18%20GMT	http://cdnjs.cloudflare.com/ajax/libs/jQuery.mmenu/9.3.0/mmenu.polyfills.min.js	E:/Paginas%20WEB/DEA%202/cdnjs.cloudflare.com/ajax/libs/jQuery.mmenu/9.3.0/mmenu.polyfills.min.js	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:28	36540/36540	---M-Z	200	added ('OK')	application/javascript	etag:%2263b6d8f9-280b%22	http://cdnjs.cloudflare.com/ajax/libs/jQuery.mmenu/9.3.0/mmenu.min.js	E:/Paginas%20WEB/DEA%202/cdnjs.cloudflare.com/ajax/libs/jQuery.mmenu/9.3.0/mmenu.min.js	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:28	28747/28747	---M-Z	200	added ('OK')	application/javascript	etag:%224b7d0990ffa4be0637e87d651bcc6102%22	http://siteimproveanalytics.com/js/siteanalyze_6018802.js	E:/Paginas%20WEB/DEA%202/siteimproveanalytics.com/js/siteanalyze_6018802.js	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:29	8780/8780	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03e29-224c%22	http://cdnjs.cloudflare.com/ajax/libs/clipboard.js/1.5.3/clipboard.min.js	E:/Paginas%20WEB/DEA%202/cdnjs.cloudflare.com/ajax/libs/clipboard.js/1.5.3/clipboard.min.js	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:29	353/353	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2023%20Jul%202022%2014:23:04%20GMT	https://www.dea.gov/themes/custom/ohana/dist/vendor/uswds-init.min.js?v=10.2.4	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/custom/ohana/dist/vendor/uswds-init.minbe28.js	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:29	85406/85406	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2023%20Jul%202022%2014:50:38%20GMT	https://www.dea.gov/themes/custom/ohana/dist/vendor/uswds.min.js?v=10.2.4	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/custom/ohana/dist/vendor/uswds.minbe28.js	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:29	94/94	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2004%20Apr%202023%2017:31:42%20GMT	https://www.dea.gov/themes/custom/ohana/dist/js/languagefix.js?v=10.2.4	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/custom/ohana/dist/js/languagefixbe28.js	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:30	4263/4263	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2001%20Feb%202024%2021:56:11%20GMT	https://www.dea.gov/themes/custom/ohana/dist/js/mm-menu.js?v=10.2.4	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/custom/ohana/dist/js/mm-menube28.js	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:30	847/847	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2030%20Jan%202023%2021:34:43%20GMT	https://www.dea.gov/themes/custom/ohana/dist/js/citation.js?v=10.2.4	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/custom/ohana/dist/js/citationbe28.js	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:30	4047/4047	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2015%20Feb%202024%2021:47:43%20GMT	https://www.dea.gov/themes/custom/ohana/dist/js/nav-menu.js?v=10.2.4	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/custom/ohana/dist/js/nav-menube28.js	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:30	267/267	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Jun%202023%2014:20:50%20GMT	https://www.dea.gov/themes/custom/ohana/dist/js/dea-flexslider.js?v=10.2.4	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/custom/ohana/dist/js/dea-flexsliderbe28.js	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:30	1066/1066	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2030%20Jan%202023%2021:34:43%20GMT	https://www.dea.gov/themes/custom/ohana/dist/js/accordion.js?v=10.2.4	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/custom/ohana/dist/js/accordionbe28.js	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:31	28145/28145	---MCZ	200	added ('OK')	application/javascript	etag:W/%228136955e8812e00e45a2e8007a9c4ce7%22	https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js?agency=DOJ&subagency=DEA&pua=0	E:/Paginas%20WEB/DEA%202/dap.digitalgov.gov/Universal-Federated-Analytics-Min2735.js	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:31	12177/12177	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2023%20Jul%202022%2014:23:03%20GMT	https://www.dea.gov/modules/contrib/extlink/extlink.js?v=10.2.4	E:/Paginas%20WEB/DEA%202/www.dea.gov/modules/contrib/extlink/extlinkbe28.js	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:31	1227/1227	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2007%20Mar%202024%2023:39:37%20GMT	https://www.dea.gov/modules/contrib/google_tag/js/gtm.js?sbfrb8	E:/Paginas%20WEB/DEA%202/www.dea.gov/modules/contrib/google_tag/js/gtme71b.js	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:31	1194/1194	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2007%20Mar%202024%2023:40:13%20GMT	https://www.dea.gov/modules/contrib/google_tag/js/gtag.js?sbfrb8	E:/Paginas%20WEB/DEA%202/www.dea.gov/modules/contrib/google_tag/js/gtage71b.js	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:32	5217/5217	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2015%20Feb%202024%2021:47:43%20GMT	https://www.dea.gov/core/misc/progress.js?v=10.2.4	E:/Paginas%20WEB/DEA%202/www.dea.gov/core/misc/progressbe28.js	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:32	1674/1674	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2023%20Jul%202022%2014:50:35%20GMT	https://www.dea.gov/core/assets/vendor/loadjs/loadjs.min.js?v=4.2.0	E:/Paginas%20WEB/DEA%202/www.dea.gov/core/assets/vendor/loadjs/loadjs.min78ce.js	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:32	4305/4305	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2030%20Oct%202023%2022:34:53%20GMT	https://www.dea.gov/core/misc/announce.js?v=10.2.4	E:/Paginas%20WEB/DEA%202/www.dea.gov/core/misc/announcebe28.js	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:32	7765/7765	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2015%20Feb%202024%2021:47:07%20GMT	https://www.dea.gov/core/misc/message.js?v=10.2.4	E:/Paginas%20WEB/DEA%202/www.dea.gov/core/misc/messagebe28.js	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:32	66646/66646	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2015%20Feb%202024%2021:47:43%20GMT	https://www.dea.gov/core/misc/ajax.js?v=10.2.4	E:/Paginas%20WEB/DEA%202/www.dea.gov/core/misc/ajaxbe28.js	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:33	297/297	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2030%20Oct%202023%2022:36:00%20GMT	https://www.dea.gov/themes/contrib/stable/js/ajax.js?v=10.2.4	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/contrib/stable/js/ajaxbe28.js	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:33	535/535	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2025%20Sep%202023%2020:40:18%20GMT	https://www.dea.gov/modules/contrib/google_tag/js/gtag.ajax.js?sbfrb8	E:/Paginas%20WEB/DEA%202/www.dea.gov/modules/contrib/google_tag/js/gtag.ajaxe71b.js	(from https://www.dea.gov/fugitives/nemesio-oseguera-cervantes)
16:59:33	1275/1275	---M--	200	added ('OK')	image/gif	date:Mon,%2030%20Oct%202023%2022:36:00%20GMT	https://www.dea.gov/themes/contrib/stable/images/core/throbber-active.gif	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/contrib/stable/images/core/throbber-active.gif	(from https://www.dea.gov/themes/contrib/stable/css/system/components/ajax-progress.module.css?sbfrb8)
16:59:34	2112/2112	---M--	200	added ('OK')	image/gif	date:Mon,%2030%20Oct%202023%2022:35:26%20GMT	https://www.dea.gov/themes/contrib/stable/images/core/loading-small.gif	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/contrib/stable/images/core/loading-small.gif	(from https://www.dea.gov/themes/contrib/stable/css/system/components/ajax-progress.module.css?sbfrb8)
16:59:34	356/356	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Oct%202023%2022:36:00%20GMT	https://www.dea.gov/themes/contrib/stable/images/core/throbber-inactive.png	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/contrib/stable/images/core/throbber-inactive.png	(from https://www.dea.gov/themes/contrib/stable/css/system/components/autocomplete-loading.module.css?sbfrb8)
16:59:34	130/130	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Oct%202023%2022:36:00%20GMT	https://www.dea.gov/themes/contrib/stable/images/core/tree.png	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/contrib/stable/images/core/tree.png	(from https://www.dea.gov/themes/contrib/stable/css/system/components/tree-child.module.css?sbfrb8)
16:59:35	129/129	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Oct%202023%2022:36:00%20GMT	https://www.dea.gov/themes/contrib/stable/images/core/tree-bottom.png	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/contrib/stable/images/core/tree-bottom.png	(from https://www.dea.gov/themes/contrib/stable/css/system/components/tree-child.module.css?sbfrb8)
16:59:36	623866/623866	---M--	200	added ('OK')	image/png	date:Sat,%2023%20Jul%202022%2014:50:38%20GMT	https://www.dea.gov/themes/custom/ohana/dist/img/hero.png	E:/Paginas%20WEB/DEA%202/www.dea.gov/themes/custom/ohana/dist/img/hero.png	(from https://www.dea.gov/themes/custom/ohana/dist/css/uswds.min.css?sbfrb8)
